id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,habitaciones,dormitorios,baños,sup_total,sup_cubierta,precio,moneda,price_period,título,descr,tipo_propiedad,tipo_operac,sup_fondo
y/EdfpcLkvQ7oYrU6LOa+w==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55628204,-58.54525757,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,51,51,115000,USD,Mensual,Cordoba  3700 - U$D 115.000 - Casa en Venta,Ciudad:V.balleste-Zona:Residencial-Asfalto-Obra sanitaria:Cloaca-Propiedad ocupada-Medidas del terreno:6 x 7-Calefaccion:Individual-Medidas patio:Si-Categoria:Excelente-Amenities:Acto credito excelente duplex a estrenar-Información Adicional: Tipo de techo: TejaTipo de piso: Ceramicos y BaldosasCalefacciónGas naturalCalefacciónGas natural,Casa,Venta,0
7Xpyl+Q8D7Y2WONAGX2mYA==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.57828903,-58.57677078,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,2,NA,1,80,50,55000,USD,Mensual,25 De Mayo  4100 - U$D 55.000 - Tipo casa PH en Venta,"PH interno en la zona de Billinghurst a dos cuadras de la plaza y 2 de la Avenida Triunvirato. Posee Cocina- Comedor, 2 Dormitorios, Baño, Terraza. Falta instalación de agua caliente.Información Adicional: Tipo de piso: CeramicosTipo de techo: LosaGas envasadoGas envasado",Casa,Venta,30
rQMDKlAy5AiXpDnN5EXgtg==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55477524,-58.53686523,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,NA,NA,2,NA,2,207,140,160000,USD,Mensual,Intendente Alvear   2000 - U$D 160.000 - Casa en Venta,"Excelente chalet. El mismo cuenta con dos dormitorios, baño completo, cocina comedor, comedor diario amplio con toilette, living y dos garage. uno cubierto y uno descubierto. Galería con parrilla e instalaciones para el lavarropa. En terraza cuenta con cuarto de guardado amplio.",Casa,Venta,67
sxq0gksb80OCfz1rdX6pGQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55929565,-58.530159,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,NA,NA,2,NA,1,341,88,118000,USD,Mensual,Guiraldes  2700 - U$D 118.000 - Casa en Venta,"Casa en Lote Propio ubicado en la calle GUIRALDES Nº2777, e/ Jose Clemente Paz y 3 de Febrero, San Andres. Superficie total de 341 metros cuadrados.Superficie Cubierta 88 metros cuadrados.La casa fue refaccionada a nueva en el año 2011, con planos al día!Esta compuesta por cochera para dos autos, una cubierta y otra descubierta, patio al frente, dando un retiro de la linea municipal a la construcción de 4mts. Tiene cocina comedor, baño completo, 2 dormitorios amplios con ventanas al jardín, lavadero y deposito al fondo.El jardín es de 20mts x 10mts.La terraza es transitable!Se deja constancia que los m2 indicados son aproximados, al igual que las medidas parciales de los ambientes, y el valor consignado de expensas, servicios e impuestos mensuales está sujeto a verificación y/o ajustes. Las descripciones arquitectónicas y funcionales, fotos y medidas de este inmueble son aproximados.SAITTA PROPIEDADESC.S.M. 2612",Casa,Venta,253
O13tAqeoebWOWCwdlVogWQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.56681061,-58.53479004,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,NA,NA,2,NA,1,90,90,170000,USD,Mensual,P.vidal  2700 - U$D 170.000 - Tipo casa PH en Venta,PH 3 AMB CON COCHERA.ZONA RESIDENCIAL.,Casa,Venta,0
okYqLfAMGGtBnbFsvDOFig==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55235672,-58.55066299,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,2,180,180,300000,USD,Mensual,Cordoba  100 - U$D 300.000 - Casa en Venta,Ciudad:Pdo.san ma-Zona:Residencial-Asfalto-Obra sanitaria:Cloaca-Propiedad ocupada-Medidas del terreno:8x20-Jardin al fondo:5-Calefaccion:Individual-Categoria:Muy bueno-Información Adicional: Tipo de techo: LosaCalefacciónGas naturalCalefacciónGas natural,Casa,Venta,0
dBBKS/Dvbpj+5bcnWtDIfA==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55716324,-58.54004669,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,NA,NA,2,NA,2,194,164,300000,USD,Mensual,Intendente Alvear  2400 - U$D 300.000 - Casa en Venta,"Excelente propiedad con inmejorable ubicación cerca de todos los transportes(tren/colectivos) y autopistas. La misma es muy luminosa y con posibilidad de seguir ampliando. En planta baja cocina amplia, calida y luminosa. Living espacioso que da a la calle y toilette. En planta alta, habitación principal con vestidor completo. Aire acondicionado y amplia ventana balcón. Baño completo. y segunda habitación.PlayroomHabitación de planchado y lavado. Azotea con protección.Amplio garage techado.Parrilla.Todas las aberturas con rejas y mosquiteros",Casa,Venta,30
jXKs69Fdm7qslGUlHUlj0A==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.56116486,-58.52224731,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Maipu,NA,NA,2,NA,2,250,160,270000,USD,Mensual,Alvear  2300 - U$D 270.000 - Casa en Venta,"Hermoso chalet 4 ambientes sobre lote de 10 x 25. Cuenta con jardín al frente, porch de entrada, living comedor (5x5), garage cubierto (6x2,80), baño instalado, cocina comedor diario (5,30 x 4,15), 2 dormitorios con placards (4,25 x 3,65) (3,15 x 3,30), de los cuales 1 cuenta con baño en suite; escritorio (2 x 1,50), quincho (3 x 10) con parrilla y parque libre de 6 x 6, lavadero cubierto, terraza y parque auxiliar. Son 160 m2 cubiertos y 60 m2 libres + 30 m2 semicubiertos. Impecable estado general.",Casa,Venta,90
2pEogYPiKquqghWNbBat3Q==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.57575226,-58.53709793,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,2,NA,2,130,120,115000,USD,Mensual,Sarmiento  1600 PB - U$D 115.000 - Tipo casa PH en Venta,"EN EXCELENTE UBICACION EN EL CENTRO DE SAN MARTIN, CON FACIL SALIDA A LA GRAL PAZ, CERCA DE LA FACULTAD UNSAM . CASA EN PH . CUENTA CON UN GRAN LIVING COMEDOR , COCINA COMEDOR, DOS DORMITORIOS EN PLANTA BAJA Y UN BAÑO, PATIO CON ENTRADA DE SERVICIO Y EN PLANTA ALTA (TERRAZA) 2 HABITACIONES APTAS PARA TODO DESTINO Y UN BAÑO. PARRILLA Y MESA DE GRANITO",Casa,Venta,10
RYXvF5LTkFqs8sPCn5KAgA==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.56290817,-58.5209198,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Maipu,NA,NA,2,NA,1,83,72,145000,USD,Mensual,Marcelo T. De Alvear  2100 - U$D 145.000 - Tipo casa PH en Venta,"Regio departamento tipo casa 3 ambientes, con 2 patios, jardín y terraza propia. Consta de 2 dormitorios con placards, living comedor, cocina comedor diario, baño instalado, 2 patios, jardín, terraza de 30 m2 y lavadero cubierto. Son  Todos los servicios. En buen estado general. Orientación: este. Muy buena zona. Venta en firme. Sin expensas. Son 72 m2 cubiertos, 11 m2 de patio y 30 m2 de terraza. Ubicación: Alvear N 2168  entre Mitre y Matheu. Precio: u$s 145.000.- Real oportInformación Adicional: Tipo de piso: MaderaTipo de techo: LosaTipo de expensas: No Paga",Casa,Venta,11
uw9nUM2q5qJGXh/dOGadaw==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.57457733,-58.52597046,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Maipu,NA,NA,2,NA,1,72,66,78000,USD,Mensual,Conscripto Bernardi  1600 - U$D 78.000 - Tipo casa PH en Venta,"Departamento tipo casa de 3 Ambientes, al frente. El cual posee Cocina, Living-Comedor, dos dormitorios, Baño, Patio, Terraza con parrilla.Muy buena ubicación a cinco cuadras de la Estación de San Martín.CR HOME 47679679     Información Adicional: Gas naturalGas natural",Casa,Venta,6
7NpuJmLTcB8CvF1fcGNLTg==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55746841,-58.56575775,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,225,100,100000,USD,Mensual,Neuquen  3800 - U$D 100.000 - Casa en Venta,"Casa en una planta living comedor, cocina, 2 dormitorios, baño, cuarto de herramientas, patio y cochera.OPORTUNIDAD!! ...LA PROPIEDAD SE ENCUENTRA ALQUILADA  hasta Junio del 2021.",Casa,Venta,125
YXZE6FA5oFFJk9790SQGbw==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.57575226,-58.53709793,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,2,NA,2,130,120,100000,USD,Mensual,Sarmiento  1600 - U$D 100.000 - Casa en Venta,"EN EXCELENTE UBICACION EN EL CENTRO DE SAN MARTIN, CON FACIL SALIDA A LA GRAL PAZ, CERCA DE LA FACULTAD UNSAM . CASA EN PH . CUENTA CON UN GRAN LIVING COMEDOR , COCINA COMEDOR, DOS DORMITORIOS EN PLANTA BAJA Y UN BAÑO, PATIO CON ENTRADA DE SERVICIO Y EN PLANTA ALTA (TERRAZA) 2 HABITACIONES APTAS PARA TODO DESTINO Y UN BAÑO. PARRILLA Y MESA DE GRANITO",Casa,Venta,10
4pn6TUPnx8OoP8nbHoUNZg==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.57649612,-58.54265976,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,2,NA,1,109,73,150000,USD,Mensual,Caseros  2300 - U$D 150.000 - Tipo casa PH en Venta,"PH tipo casa al frente con ingreso independiente, cochera y patio.DESCRIPCIÓN DE LA PROPIEDAD:* Living-comedor amplio con ventanal al frente pura luz.* Dormitorio principal al frente con amplio ventanal.* 2 dormitorio pequeño con placard empotrado.* Baño completo.* Cocina independiente con muebles bajo mesada.* Hall de distribución.* Posibilidad de terraza.DEPARTAMENTO TIPO CASA AL FRENTE, 2 DORMITORIOS, LIVING COMEDOR, COCINA, BAÑO, PEQUEÑO PATIO, TERRAZA, JARDÍN AL FRENTE O COCHERA, FALTA PINTURA GENERALCaseros entre Pueyrredon y Rivadavia. Información Adicional: Tipo de piso: Ceramicos y BaldosasTipo de techo: LosaArtefactos de cocinaCalefacciónGas naturalMuebles de cocinaTermotanque",Casa,Venta,36
uDzqrTftP/dUaRMSxlPwOQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.57457733,-58.52597046,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Maipu,NA,NA,2,NA,1,96,60,78000,USD,Mensual,Conscripto Bernardi  1600 - U$D 78.000 - Tipo casa PH en Venta,"Departamento tipo casa al fondo, 3 ambientes.Posee cocina, living-comedor, 2 dormitorios, baño, patio y terraza con cuarto de herramientas.Muy buena ubicación a cinco cuadras de la estación de San Martín!. CR HOME 47679679Información Adicional: Gas naturalGas natural",Casa,Venta,36
jd6tEYtjXHNyXt+AUD3SPQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.57798386,-58.52960587,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,2,NA,1,142,142,88500,USD,Mensual,Av. 25 De Mayo E/ Perdriel Y Juarez  1600 P.B. FONDO - U$D 88.500 - Tipo casa PH en Venta,"SAN MARTÍN CENTRO, P.H. 3 AMB. EN P.B. AL FONDO A REFACCIONAR. LA ENTRADA ES MEDIANTE PASILLO, EL P.H. CONSTA DE:- 1 DORMITORIO CON PLACARD Y PISOS DE PARQUET- 1 DORMITORIO CON PLACARD Y PISOS DE PARQUET- 1 LIVING-COMEDOR CON CALEFACTOR Y PISOS MOSAICOS- 1 COCINA CON SALIDA AL PATIO TRASERO- 1 TERRAZA CON MOSAICOS142M2 TOTALESInformación Adicional: Tipo de piso: Flotante y ceramicosTipo de techo: LosaTipo de expensas: No PagaGas naturalABLGas naturalRentas",Casa,Venta,0
nChtb2e3NbR1YoXmjpuEIg==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55717468,-58.54736328,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,107,90,135000,USD,Mensual,J.v.gonzalez  2800 - U$D 135.000 - Tipo casa PH en Venta,"Casa en PA.Muy cómoda , amplio ambientes.A metros de la estaciòn",Casa,Venta,17
MqYLh+dwz+MLid0FFccT6g==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.54889297,-58.54381561,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,2,220,110,150000,USD,Mensual,Parana   2000 - U$D 150.000 - Tipo casa PH en Venta,PH DE CATEGORÍA A ESTRENAR SOBRE PARANA AL 2100 EN BALLESTER.EL PH PLANTA BAJA CUENTA CON FONDO LIBRE DE 10 X 10 METROS. EN U$150.000.-.-LA PROPIEDAD CUENTA CON BAÑO EN SUITE Y 2 COCHERAS DESCUBIERTAS AL FRENTE . SIN EXPENSAS,Casa,Venta,110
ngh6xNkNdBlPQhiyUyk9tQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.54504395,-58.55356979,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,2,95,77,190000,USD,Mensual,Gral Paz  2300 1°  - U$D 190.000 - Casa en Venta,"Destacado Duplex de 3 Ambientes con Cochera y 2 Terrazas. Posibilidad de sumar una tercer habitación. Acceso por Escalera. Ubicada en un primer Piso y Desarrollado en 3 Plantas. Cochera Cubierta con Portón Automático. Calefacción por Estufas en Living Comedor y Habitación Ppal 1° Planta:Cocina C/Comedor Diario: 3,2 x 3,4Living 3,2 x 4,8Toilette2° PlantaCuarto Ppal.3 x 3,22° Cuarto: 3 x 3,2Baño Completo3° PlantaLavadero 3 x 1,82 Terrazas Fte ( 2,9 x 2,9)  y ContraFrente ( 3 x 3,2)Coti en Tramite por el PropietarioMedidas Aproximadas, las definitivas surgirán del Plano.Esperamos su llamado para combinar la visita cuando guste.L a V de 9 a 13 y de 16 a 19:30. Sab de 9 a 13 Tel  o 4764-  peramos tu llamado!Fortini PropiedadesC.M.C.P.S.M. 2473",Casa,Venta,18
EweLeGgr8nXMV67AKZ2znQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.58324432,-58.55646133,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,2,NA,1,292,189,130000,USD,Mensual,Avenida Presidente Juan Domingo Perón  5400 - U$D 130.000 - Casa en Venta,"San Martín: Casa sobre lote de 10 x 29,25, de 3 ambientes. Con un local al frente, garage, dos dormitorios, comedor, cocina, un baño, patio y terraza accesible para futura ampliación. Sobre Avenida Presidente Juan Domingo Perón entre Segunda Rivadavia y Avenida Eva Perón. U$S130.000.-",Casa,Venta,103
kifqnX5DIfex9L4p/rzUuQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.54537964,-58.55423737,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,136,78,160000,USD,Mensual,G.paz  2400 - U$D 160.000 - Tipo casa PH en Venta,CHALET EN PH AL FRENTE EN EXCELENTE UBICACIÓN.,Casa,Venta,58
kixX8ac53xMLf839LyPNcQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.56598282,-58.51957703,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Maipu,NA,NA,2,NA,1,175,135,150000,USD,Mensual,Maipu  1600 - U$D 150.000 - Casa en Venta,"Casa 3 ambientes al fondo, con amplio patio, terraza propia y cuarto auxiliar. Consta de 2 dormitorios de 4 x 4 con pisos de parquet, cocina instalada completa, baño instalado completo, living comedor, comedor diario, living recepción, lavadero cubierto, amplio patio libre de 40 m2, terraza y cuarto auxiliar. Todos los servicios. Estado general: muy bueno. Cañerías hidrobronz y termofusión, instalación eléctrica nueva. Orientación: sur- Distribución: Muy buena.- Lugar físico: Bueno- Son 135 m2 cubiertos sobre 172 m2 de terreno. Calle Maipú entre O.Cesar y J.A.Roca. Precio: u$s 150.000.- Real oportunidad. Información Adicional: Tipo de techo: LosaTipo de piso: Parquet",Casa,Venta,40
SrWbr0fkAElNSKlEnLrroQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.57575226,-58.53709793,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,2,NA,2,130,120,100000,USD,Mensual,Sarmiento  1600 PB - U$D 100.000 - Tipo casa PH en Venta,"EN EXCELENTE UBICACION EN EL CENTRO DE SAN MARTIN, CON FACIL SALIDA A LA GRAL PAZ, CERCA DE LA FACULTAD UNSAM . CASA EN PH . CUENTA CON UN GRAN LIVING COMEDOR , COCINA COMEDOR, DOS DORMITORIOS EN PLANTA BAJA Y UN BAÑO, PATIO CON ENTRADA DE SERVICIO Y EN PLANTA ALTA (TERRAZA) 2 HABITACIONES APTAS PARA TODO DESTINO Y UN BAÑO. PARRILLA Y MESA DE GRANITO",Casa,Venta,10
NLejQlow8G+3bNDFMc+pKA==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.53412628,-58.55688477,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,100,100,130000,USD,Mensual,Chivilcoy  6000 - U$D 130.000 - Casa en Venta,Casa lote propio lote 8.66x36Amplio fondo,Casa,Venta,0
vzD/APYnqdYIjPMJMBs3ZA==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.56262589,-58.52148819,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Maipu,NA,NA,2,NA,2,220,160,320000,USD,Mensual,Matheu  1500 - U$D 320.000 - Casa en Venta,"Regia casa americana 3 ambientes a ESTRENAR. Sobre lote de 10 x 22, consta de living recepciópn, living comedor, cocina comedor diario totalmente instalada, con muebles de categoría, garage cubierto para 2 autos, 2 dormitorios uno de ellos con vestidor y baño en suite, el otro con amplio placard, baño principal instalado completo, lavadero cubierto, patio de 4 x 5, fondo libre de 10 x 4. Son 160 m2 cubiertos de alta categoría, súper amplia y luminosa,  unica en la zona por diseño y calidad. Calefacción por caldera, baños decorados finamente, cocina amoblada con muebles de última generación. Imposible describirla en pocas palabras. VERLA ES COMPRARLA. Calle Matheu N 1569 entre Alvear y J.A.Roca. Venta en firme. Papeles en orden Precio: u$s 320.000.- Real oportunidad. Información Adicional: Tipo de techo: LosaTipo de piso: Porcelanato",Casa,Venta,60
LT3dKkGlkC75tjPtk18Ukw==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55644608,-58.53649521,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,173,102,150000,USD,Mensual,Catamarca  3200 - U$D 150.000 - Casa en Venta,Actualmente alquilada.,Casa,Venta,71
Egy6f6RPQUNA8kk8pJNpuA==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.5540123,-58.5676384,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,2,190,160,170000,USD,Mensual,Lafayette  3700 - U$D 170.000 - Casa en Venta,"Casa en Venta con 2 Dormitorios, posibilidad de sumar 1 más en P.B.Parque y Cochera....Propiedad Emplazada sobre lote de 8.66 x 45 mtsDentro de las fotos encontrará un plano orientativo con medidas.Planta BajaPlanta Baja con Amplio Living Comedor. Cocina Con Comedor DiarioBaño Bajo Escalera con Ducha.Amplio Jardín al Frente y Contrafrente de la propiedadPlanta Alta2 DormitoriosBaño CompletoLa propiedad no cuenta con los Planos Actualizados. Se encuentra en etapa de Fiscalización de D.D.H.H.Coti en Tramite por el PropietarioMedidas Aproximadas, las definitivas surgirán del Plano.Esperamos su llamado para combinar la visita cuando guste.L a V de 9 a 13 y de 16 a 19:30. Sab de 9 a 13 Tel  o 4764-  peramos tu llamado!Fortini PropiedadesC.M.C.P.S.M. 2473",Casa,Venta,30
EnM4J/3XKlNC79424gObIA==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.58546066,-58.54632568,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,2,NA,1,60,60,85000,USD,Mensual,Belgrano  4900 - U$D 85.000 - Casa en Venta,Información Adicional: Tipo de techo: LosaTipo de piso: BaldosaTipo de vista: Vista ciudadAire calienteArtefactos de cocinaCalefónGas naturalMuebles de cocinaABLGas natural,Casa,Venta,0
LPHtiPn2Q+ptPilrHH1P7g==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.58984375,-58.5301857,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Bonich,NA,NA,2,NA,1,53,50,55000,USD,Mensual,Rodrigues PeÑa  4200 1°  - U$D 55.000 - Tipo casa PH en Venta,"Departamento tipo Casas, interno de 3 ambientes.Podemos encontrar cocina- comedor diario, 2 dormitorios, baño, balcón interno el cual da al pulmón del edificio.CON RENTACR HOME 47673488   47679679Información Adicional: Gas naturalGas natural",Casa,Venta,3
A9gaCEe5872MUyFFXvEwEg==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.56381989,-58.56446075,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,136,93,98000,USD,Mensual,Olavarria  4400 - U$D 98.000 - Casa en Venta,"Excelente Chalet 3 amb living comedor, cocina, 2 dormitorios, baño y patio.",Casa,Venta,43
0u3KsixV/RitU7RcKHpSMg==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55119705,-58.5727005,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,2,245,160,140000,USD,Mensual,San Jose De Flores  5700 - U$D 140.000 - Casa en Venta,"Excelente Propiedad casa  tres ambientes . Con local                 Planta baja ; Local de 100 metros , actualmente funciona como gimnasio , Fdo. lote de 7.50 x 13 de largo , 98 metros cuadrados Planta Alta posee Cocina, Living 3x3, Comedor 4x3, 2 Dormitorios amplios, Baño, Patio 3x2 , Balcón Terraza 3x4.MUY BUENA OPORTUNIDAD NO SE LA PIERDA !!!!!!!!!!!!!!CR HOME  Información Adicional: Artefactos de cocinaGas naturalTermotanqueGas natural",Casa,Venta,85
TUvxDV9x7yoOckaTSgqGAg==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.56693268,-58.53539658,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,NA,NA,2,NA,1,147,100,230000,USD,Mensual,C. Bernardi  2500 - U$D 230.000 - Casa en Venta,Excelente Chalet.,Casa,Venta,47
GlDMk9FRsKcrKS4IY2clFw==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.53900528,-58.55940628,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,2,180,180,300000,USD,Mensual,Prof G Simon  2200 - U$D 300.000 - Casa en Venta,Ciudad:Pdo.san ma-Zona:Residencial-Asfalto-Obra sanitaria:Cloaca-Propiedad ocupada-Entrada de servicio-Medidas del terreno:8.66x50-Jardin al frente:10-Jardin al fondo:20-Calefaccion:Individual-Categoria:Excelente-Información Adicional: Tipo de techo: ChapaTipo de piso: PorcelanatoCalefacciónGas naturalCalefacciónGas natural,Casa,Venta,0
HvSlZ5Q0wC00T2cuIBgQbA==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.58145142,-58.56816101,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Libertad,NA,NA,2,NA,1,170,66,85000,USD,Mensual,Primera Junta  3300 PB - U$D 85.000 - Tipo casa PH en Venta,"EXELENTE  PH , PB FONDO 3 AMB. ,GRAN PATIO CON PARRILLA , LAVADERO CUBIERTO , COCINA TOTALMENTE EQUIPADA CON MUEBLES SOBRE Y BAJO MESADA DE CALIDAD   , DOS AIRES ACONDICIONADOS  , UN SPLIT 4500 FG. EN LIVING COMEDOR Y UN COMPACTO EN DORMITORIO PRINCIPAL  , VENTILADORES DE TECHO EN TODOS LOS AMBIENTES , MUY BUENA CALIDAD CONSTRUCTIVA Y DE MANTENIMIENTO ,ALARMA PRESENCIAL Y DE APERTURA , ESPACIO PARA COCHERA UN AUTO ,  A 3  CUADRAS AVENIDA TRIUNVIRATO , A 4 DE AVENIDA EVA PERON Y A 9 DE ESTACION VILLA BOSCH , A SOLO DIEZ CUADRAS COLEGIO LASALLE ,Y SIETE CUADRAS COLEGIO PIO XII , TODOS LOS SERVICIOS ( AGUA , CLOACAS , GAS NATURAL , ELECTRICIDAD , PAVIMENTO  ;  SIN EXPENSAS . Información Adicional: Tipo de piso: Ceramicos y BaldosasTipo de techo: LosaAire acondicionado individualArtefactos de cocinaTiro balanceadoEspacio para vehículoGas naturalMuebles de cocinaTermotanqueABLGas naturalRefrigeraciónRentas",Casa,Venta,104
u4QGRpbRdUQaA17Vity7BA==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.56460953,-58.51907349,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Maipu,NA,NA,2,NA,1,250,150,270000,USD,Mensual,Alvear  1900 - U$D 270.000 - Casa en Venta,"Hermoso chalet de 3 ambientes sobre lote de 10x25. Todo reciclado a nuevo. Se compone de jardín al frente, garage para 2 autos, entrada de auto, living comedor (4x7), cocina comedor (4,4), baño instalado completo, hall de distribución, 2 dormitorios (4x4) con placards, lavadero, patio y fondo libre (10x6). Son 150 m2 cubiertos y 100m2 libres. Excelente distribución.",Casa,Venta,100
WxmwaYt+AC7N6Q7g8GPWIQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.58921814,-58.5604744,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Libertad,NA,NA,2,NA,1,160,70,99500,USD,Mensual,Infanta Isabel   300 - U$D 99.500 - Tipo casa PH en Venta,"CHALET COLONIAL EN PH DOS DORMITORIOS CON POSIBLE TERCER DORMITORIO O COMEDOR DIARIO, LIVING COMEDOR, BAÑO COMPLETO, COCINA COMEDOR, GALERIA, FONDO LIBRE ENTRADA DE AUTO",Casa,Venta,90
EEBO+996Mcz+fNNNo2B6Rg==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55672455,-58.54492569,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,NA,1,72,72,110000,USD,Mensual,Cordoba  3600 - U$D 110.000 - Tipo casa PH en Venta,"PH AL FRENTE 3 AMB LIVING COMEDOR, COCINA COMPLETA, 2 DORMITORIOS, BAÑO.impecable consulte 3 c estacion",Casa,Venta,0
7CFSU+PRUqHvep0gbJGMXQ==,Propiedad,2020-10-02,2020-10-03,2020-10-02,-34.55716324,-58.54004669,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,NA,NA,2,NA,2,194,164,300000,USD,Mensual,Intendente Alvear  2400 - U$D 300.000 - Casa en Venta,"Excelente propiedad con inmejorable ubicación cerca de todos los transportes(tren/colectivos) y autopistas. La misma es muy luminosa y con posibilidad de seguir ampliando. En planta baja cocina amplia, calida y luminosa. Living espacioso que da a la calle y toilette. En planta alta, habitación principal con vestidor completo. Aire acondicionado y amplia ventana balcón. Baño completo. y segunda habitación.PlayroomHabitación de planchado y lavado. Azotea con protección.Amplio garage techado.Parrilla.Todas las aberturas con rejas y mosquiteros",Casa,Venta,30
